,Marcap,Pct,Cate
2024-01-18,2599701235090,2.335308747241349,인터넷과카탈로그소매
2024-01-19,2602633202528,0.11278093799491629,인터넷과카탈로그소매
2024-01-22,2615509687918,0.4947483716680745,인터넷과카탈로그소매
2024-01-23,2641921674384,1.009821779212161,인터넷과카탈로그소매
2024-01-24,2643730396036,0.06846234956687791,인터넷과카탈로그소매
2024-01-25,2629814512086,-0.5263730360276275,인터넷과카탈로그소매
2024-01-26,2601075757364,-1.0928053895027046,인터넷과카탈로그소매
2024-01-29,2587066722840,-0.5385861785970114,인터넷과카탈로그소매
2024-01-30,2597043868518,0.3856547490606488,인터넷과카탈로그소매
2024-01-31,2576239991458,-0.8010599016901376,인터넷과카탈로그소매
2024-02-01,2648920256626,2.8211760320849377,인터넷과카탈로그소매
2024-02-02,2652651071422,0.14084285046587208,인터넷과카탈로그소매
2024-02-05,2631577760028,-0.7944245521407156,인터넷과카탈로그소매
2024-02-06,2594109973704,-1.4237765227048227,인터넷과카탈로그소매
2024-02-07,2638281625048,1.7027671067055605,인터넷과카탈로그소매
2024-02-08,2641335292580,0.11574456278693468,인터넷과카탈로그소매
2024-01-02,92301904519870,,자동차
2024-01-03,89254859947465,-3.301171940335268,자동차
2024-01-04,87854600485620,-1.5688327365806054,자동차
2024-01-05,86677808232415,-1.3394770981829396,자동차
2024-01-08,85334758289155,-1.5494738164799848,자동차
2024-01-09,85425849073620,0.10674523053824103,자동차
2024-01-10,86209025700720,0.9167911534892159,자동차
2024-01-11,85941729645415,-0.3100557663566872,자동차
2024-01-12,85158681756210,-0.9111381542304953,자동차
2024-01-15,86555897195675,1.6407199015420648,자동차
2024-01-16,85776984393480,-0.8998957060477708,자동차
2024-01-17,83928144646225,-2.155403061005179,자동차
2024-01-18,83239065185155,-0.8210350222498275,자동차
2024-01-19,83782826628570,0.6532527031694491,자동차
2024-01-22,83257914619515,-0.626515039152431,자동차
2024-01-23,84634817349430,1.6537799874130732,자동차
2024-01-24,84789508465660,0.1827747977423133,자동차
2024-01-25,87719398029745,3.455485964129168,자동차
2024-01-26,88048400395625,0.37506227045520646,자동차
2024-01-29,92359747753555,4.896565228394789,자동차
2024-01-30,90385707799365,-2.1373379661639658,자동차
2024-01-31,93254255596910,3.1736740989100953,자동차
2024-02-01,97793651553615,4.867762792860053,자동차
2024-02-02,107672736564865,10.101969661940501,자동차
2024-02-05,109860574563205,2.031933122663765,자동차
2024-02-06,106678240233045,-2.8967027915270394,자동차
2024-02-07,110673769282645,3.7454020996892323,자동차
2024-02-08,111101041900545,0.3860649372199543,자동차
2024-01-02,60864896975502,,자동차부품
2024-01-03,59377691649210,-2.4434532878460313,자동차부품
2024-01-04,58658140228313,-1.211821141764735,자동차부품
2024-01-05,58387064207683,-0.46212856318815776,자동차부품
2024-01-08,58114670777874,-0.46653044386697484,자동차부품
2024-01-09,57969141864718,-0.25041682454374214,자동차부품
2024-01-10,58398050392942,0.7398911117658669,자동차부품
2024-01-11,58118839243445,-0.47811724469957184,자동차부품
2024-01-12,57578909223787,-0.929010328985358,자동차부품
2024-01-15,58017076450348,0.7609856325308417,자동차부품
2024-01-16,57104313111907,-1.573266690234143,자동차부품
2024-01-17,55520697676086,-2.773197591428156,자동차부품
2024-01-18,55113884708222,-0.7327230832677833,자동차부품
2024-01-19,55300540666648,0.3386732026134043,자동차부품
2024-01-22,54871988426344,-0.774951266547852,자동차부품
2024-01-23,55765484917925,1.6283289838864956,자동차부품
2024-01-24,55540637802784,-0.4032012193060375,자동차부품
2024-01-25,56702113403113,2.0912176134044724,자동차부품
2024-01-26,56079306605250,-1.0983837470664892,자동차부품
2024-01-29,56279120321808,0.3563056119158414,자동차부품
2024-01-30,56555556569920,0.491187933520143,자동차부품
2024-01-31,57037009780655,0.8512924988012038,자동차부품
2024-02-01,58781741530658,3.0589467377631685,자동차부품
2024-02-02,61019977205635,3.8077056186054614,자동차부품
2024-02-05,60777163524884,-0.3979248958627557,자동차부품
2024-02-06,58864875108597,-3.146392995954894,자동차부품
2024-02-07,60910034602373,3.474329113929109,자동차부품
2024-02-08,61011322410255,0.16629083950323587,자동차부품
2024-01-02,16303543210680,,전기유틸리티
2024-01-03,16533786482250,1.4122284254086237,전기유틸리티
2024-01-04,16170892288370,-2.194864402474217,전기유틸리티
2024-01-05,16327175210680,0.9664458801843523,전기유틸리티
2024-01-08,16125417628350,-1.235716403643572,전기유틸리티
2024-01-09,16585474433780,2.852991569168273,전기유틸리티
2024-01-10,16390853414530,-1.1734425808984428,전기유틸리티
2024-01-11,16214460395280,-1.0761673891466428,전기유틸리티
2024-01-12,16295959317590,0.502631110275642,전기유틸리티
2024-01-15,16346292599130,0.3088697054224321,전기유틸리티
2024-01-16,16767516841480,2.576879373690022,전기유틸리티
2024-01-17,16526264181460,-1.4388097074885975,전기유틸리티
2024-01-18,16415111521440,-0.6725818902537983,전기유틸리티
2024-01-19,16017058308310,-2.4249193349073384,전기유틸리티
2024-01-22,16263633939110,1.5394564098706542,전기유틸리티
2024-01-23,16105781686790,-0.9705841444230034,전기유틸리티
2024-01-24,16109373376030,0.022300620422210926,전기유틸리티
2024-01-25,16719249715320,3.7858476866484914,전기유틸리티
2024-01-26,16782470278400,0.37813038357858986,전기유틸리티
2024-01-29,17220102413840,2.6076741277072824,전기유틸리티
2024-01-30,16839907909200,-2.2078527496702582,전기유틸리티
2024-01-31,16966873802290,0.7539583575788766,전기유틸리티
2024-02-01,17329653170800,2.138162708919511,전기유틸리티
2024-02-02,17421250966950,0.5285610464746071,전기유틸리티
2024-02-05,17268436355400,-0.8771735843763784,전기유틸리티
2024-02-06,17416507170800,0.8574651019499946,전기유틸리티
2024-02-07,17712173005450,1.6976184245811599,전기유틸리티
2024-02-08,17404369170800,-1.737809553662839,전기유틸리티
2024-01-02,14386528366372,,전기장비
2024-01-03,14646741675254,1.8087289876704382,전기장비
2024-01-04,14646587570831,-0.0010521413322917006,전기장비
2024-01-05,14751203922978,0.7142711682231351,전기장비
2024-01-08,14840296798008,0.6039701945359077,전기장비
2024-01-09,14717895279921,-0.8247915776416925,전기장비
2024-01-10,14640125563747,-0.5284024291170031,전기장비
2024-01-11,14484101701487,-1.065727623582402,전기장비
2024-01-12,14597694647519,0.7842595169042399,전기장비
2024-01-15,14602884356469,0.03555156533487924,전기장비
2024-01-16,14369302489373,-1.5995597951340645,전기장비
2024-01-17,14114324953582,-1.7744600754251771,전기장비
2024-01-18,14553779244511,3.113533891094611,전기장비
2024-01-19,14684769862479,0.9000453818028387,전기장비
2024-01-22,14652921423393,-0.21688075049358657,전기장비
2024-01-23,14769679591408,0.7968251834654438,전기장비
2024-01-24,14952873533219,1.2403379550465665,전기장비
2024-01-25,15272693261005,2.1388512855104125,전기장비
2024-01-26,15219375456947,-0.3491054468705457,전기장비
2024-01-29,15053844507223,-1.0876329990823774,전기장비
2024-01-30,14885773629027,-1.1164648214305517,전기장비
2024-01-31,15183411026332,1.999475504078685,전기장비
2024-02-01,15054071942242,-0.8518447130601459,전기장비
2024-02-02,15460328812403,2.6986510475018877,전기장비
2024-02-05,15467565686510,0.04680931560261392,전기장비
2024-02-06,15340608321122,-0.820797324938638,전기장비
2024-02-07,15365161981247,0.1600566262498937,전기장비
2024-02-08,15447463646526,0.535638123304194,전기장비
2024-01-02,208356602887960,,전기제품
2024-01-03,202430551543721,-2.8441869670075337,전기제품
2024-01-04,205451646055316,1.49241035434442,전기제품
2024-01-05,207798957616820,1.1425129010025126,전기제품
2024-01-08,207230186130586,-0.27371238660532926,전기제품
2024-01-09,206709941575730,-0.25104670539076723,전기제품
2024-01-10,204028473578055,-1.2972128854734422,전기제품
2024-01-11,205463166328518,0.7031826123593099,전기제품
2024-01-12,203757498846024,-0.8301573040915722,전기제품
2024-01-15,198094538171943,-2.779264913513879,전기제품
2024-01-16,199418655127503,0.668426786411791,전기제품
2024-01-17,193550911119455,-2.942424821938705,전기제품
2024-01-18,193669034134647,0.06102942864427696,전기제품
2024-01-19,190263964666432,-1.7581899364705111,전기제품
2024-01-22,180375481109744,-5.197244561798309,전기제품
2024-01-23,178588503826163,-0.9906985542529334,전기제품
2024-01-24,180188422860349,0.8958689948729059,전기제품
2024-01-25,173195150538632,-3.8810885908785453,전기제품
2024-01-26,179532761008010,3.6592309020594405,전기제품
2024-01-29,176872753654207,-1.4816278315266995,전기제품
2024-01-30,175384630569891,-0.8413523584448357,전기제품
2024-01-31,175895557824821,0.29131814644749454,전기제품
2024-02-01,180659210844478,2.7082281545741216,전기제품
2024-02-02,183441636415722,1.540151514134136,전기제품
2024-02-05,181385997546869,-1.1205955796177225,전기제품
2024-02-06,176448825354279,-2.7219147339718197,전기제품
2024-02-07,181073430658698,2.6209328937914833,전기제품
2024-02-08,185380641826210,2.3787096493635085,전기제품
2024-01-02,709283430688,,전문소매
2024-01-03,711886995679,0.3670697605997253,전문소매
2024-01-04,712905084381,0.14301268434169234,전문소매
2024-01-05,710852148790,-0.28796759007302386,전문소매
2024-01-08,710435670523,-0.058588592256336725,전문소매
2024-01-09,711659255628,0.17223024627961436,전문소매
2024-01-10,706391791267,-0.7401666344312163,전문소매
2024-01-11,709755900105,0.4762383820975602,전문소매
2024-01-12,708327447903,-0.20125964458889145,전문소매
2024-01-15,709962210583,0.23079194302575434,전문소매
2024-01-16,708527075947,-0.20214239780755872,전문소매
2024-01-17,695480583412,-1.8413541243377907,전문소매
2024-01-18,684127542969,-1.6324022142073957,전문소매
2024-01-19,687993596804,0.5651071755161219,전문소매
2024-01-22,688021129522,0.004001885791948823,전문소매
2024-01-23,707565475128,2.8406606668574863,전문소매
2024-01-24,702367099065,-0.7346848094954894,전문소매
2024-01-25,701935955598,-0.061384348380488785,전문소매
2024-01-26,707248219372,0.7568017753805334,전문소매
2024-01-29,723277197004,2.2663864245897836,전문소매
2024-01-30,727353183757,0.5635442082072784,전문소매
2024-01-31,726723531532,-0.08656760416551057,전문소매
2024-02-01,747123622335,2.807132274909918,전문소매
2024-02-02,762691587860,2.0837201581640707,전문소매
2024-02-05,740812627646,-2.868651046144244,전문소매
2024-02-06,743929502593,0.4207372864180492,전문소매
2024-02-07,743549329797,-0.051103336361157936,전문소매
2024-02-08,766177696337,3.043290556953071,전문소매
2024-01-02,43950287646200,,전자장비와기기
2024-01-03,42959020411358,-2.255428321247188,전자장비와기기
2024-01-04,42726044931279,-0.5423202806956962,전자장비와기기
2024-01-05,42467295543130,-0.6056010767324094,전자장비와기기
2024-01-08,42427405175158,-0.09393197156030153,전자장비와기기
2024-01-09,42620912563701,0.45609055690329914,전자장비와기기
2024-01-10,42119173645683,-1.177212987328935,전자장비와기기
2024-01-11,42028804897800,-0.2145548928457197,전자장비와기기
2024-01-12,41643831608531,-0.9159748658214895,전자장비와기기
2024-01-15,41501409476260,-0.3420005479078503,전자장비와기기
2024-01-16,41170900333733,-0.7963805246567812,전자장비와기기
2024-01-17,39753393462597,-3.442982445478804,전자장비와기기
2024-01-18,40002893954046,0.6276206122723726,전자장비와기기
2024-01-19,41460342431372,3.6433576005782786,전자장비와기기
2024-01-22,41900372723385,1.0613281661659313,전자장비와기기
2024-01-23,41557040877766,-0.8194004570927893,전자장비와기기
2024-01-24,41485360401023,-0.1724869606424484,전자장비와기기
2024-01-25,40962405508519,-1.2605769540117162,전자장비와기기
2024-01-26,40465716975269,-1.2125472786179592,전자장비와기기
2024-01-29,40139119973767,-0.8070955512825884,전자장비와기기
2024-01-30,39841079361067,-0.7425190509776636,전자장비와기기
2024-01-31,38743483204959,-2.7549357941857866,전자장비와기기
2024-02-01,38474121487016,-0.6952439369429797,전자장비와기기
2024-02-02,39095887491203,1.6160629019088324,전자장비와기기
2024-02-05,38455407569251,-1.63822837401022,전자장비와기기
2024-02-06,38751232451342,0.7692673171082021,전자장비와기기
2024-02-07,38807521349329,0.145257052295511,전자장비와기기
2024-02-08,39026455949708,0.5641550729515554,전자장비와기기
2024-01-02,18662189536831,,전자제품
2024-01-03,18358193854519,-1.6289389929946108,전자제품
2024-01-04,18049962200280,-1.6789868147248366,전자제품
2024-01-05,17943303072241,-0.5909105340804799,전자제품
2024-01-08,18290327742101,1.9340066233226594,전자제품
2024-01-09,18109382250918,-0.9892960570985099,전자제품
2024-01-10,17962014372053,-0.8137653555660651,전자제품
2024-01-11,17641227856129,-1.7859161521611377,전자제품
2024-01-12,17579539766795,-0.34968138180114794,전자제품
2024-01-15,17637620949406,0.3303908030670266,전자제품
2024-01-16,17535325941781,-0.5799818916532806,전자제품
2024-01-17,16961959294885,-3.2697803781899126,전자제품
2024-01-18,16954948315090,-0.04133354922690735,전자제품
2024-01-19,17072090375695,0.690901903255825,전자제품
2024-01-22,16956510198208,-0.6770124509857811,전자제품
2024-01-23,17391892966643,2.5676437152793996,전자제품
2024-01-24,17408146179549,0.09345281124470972,전자제품
2024-01-25,17390393566775,-0.10197876666991901,전자제품
2024-01-26,17318988661091,-0.410599710753079,전자제품
2024-01-29,17431987741342,0.6524577298492318,전자제품
2024-01-30,17468658411511,0.21036424940819032,전자제품
2024-01-31,17291675318788,-1.0131464509396837,전자제품
2024-02-01,17573387788528,1.6291797327116608,전자제품
2024-02-02,17955820358531,2.176202873373412,전자제품
2024-02-05,17910283390476,-0.2536056116943963,전자제품
2024-02-06,17819917721185,-0.5045462839468717,전자제품
2024-02-07,18215364291869,2.2191268044626122,전자제품
2024-02-08,18119479945151,-0.5263926934516494,전자제품
2024-01-02,188627355851184,,제약
2024-01-03,189344177397123,0.38001993014444846,제약
2024-01-04,181444614090939,-4.172065608131048,제약
2024-01-05,179482585133686,-1.0813376671900743,제약
2024-01-08,176242473338246,-1.805251352395354,제약
2024-01-09,177345491937070,0.6258528820729081,제약
2024-01-10,176645614310348,-0.39464077664310704,제약
2024-01-11,176501590818564,-0.0815324469539136,제약
2024-01-12,173177103024652,-1.8835455128160428,제약
2024-01-15,171623431041302,-0.8971578552903869,제약
2024-01-16,172331029283976,0.41229699137277365,제약
2024-01-17,166947430746953,-3.1239867593151893,제약
2024-01-18,165677404270103,-0.7607343648043385,제약
2024-01-19,166938837772163,0.7613793248495648,제약
2024-01-22,171034901206037,2.4536312152024786,제약
2024-01-23,171983094645805,0.5543859370700899,제약
2024-01-24,169857368658443,-1.2360086854698582,제약
2024-01-25,170925230770542,0.6286816524553096,제약
2024-01-26,172098826718627,0.6866136396565636,제약
2024-01-29,173923345960964,1.0601578622729368,제약
2024-01-30,176121292769318,1.2637445514918522,제약
2024-01-31,175989666320432,-0.07473624955638414,제약
2024-02-01,174380422844429,-0.9143965720538327,제약
2024-02-02,179454778209920,2.9099340870494483,제약
2024-02-05,177410901786578,-1.1389367526069116,제약
2024-02-06,178641270468831,0.6935135720876451,제약
2024-02-07,176675979698516,-1.1001325534448103,제약
2024-02-08,175623325896109,-0.5958103666402592,제약
2024-01-02,40881145710230,,조선
2024-01-03,39341597248362,-3.7659131981781724,조선
2024-01-04,39333299374861,-0.021091857172483852,조선
2024-01-05,39025572482971,-0.7823571802539342,조선
2024-01-08,39248766150760,0.5719164475713745,조선
2024-01-09,38671014283821,-1.47202555290471,조선
2024-01-10,38536360611880,-0.3482031036287969,조선
2024-01-11,37621243754992,-2.3746841745244773,조선
2024-01-12,37761401841535,0.37255037992836026,조선
2024-01-15,38466387554931,1.866947938941621,조선
2024-01-16,37339794366701,-2.9287730401540757,조선
2024-01-17,36110288296142,-3.2927499773685254,조선
2024-01-18,36399369404935,0.8005505423336334,조선
2024-01-19,38141004655617,4.7847951191315685,조선
2024-01-22,38136474177486,-0.011878234912543473,조선
2024-01-23,37970335572553,-0.4356422782027414,조선
2024-01-24,37419673915539,-1.4502417445371396,조선
2024-01-25,38183755351208,2.0419243561385025,조선
2024-01-26,39184514224999,2.620902173152384,조선
2024-01-29,38340990050196,-2.1526977978071904,조선
2024-01-30,37347270757480,-2.5917935124132763,조선
2024-01-31,37521249115942,0.4658395511462077,조선
2024-02-01,37299411881538,-0.5912309414820238,조선
2024-02-02,38016048516616,1.9213081357797757,조선
2024-02-05,38620694656218,1.5905023357115189,조선
2024-02-06,38266237768418,-0.9177900370648362,조선
2024-02-07,38481451314820,0.5624110415673567,조선
2024-02-08,38357749001280,-0.3214595845878576,조선
2024-01-02,1669292668602,,종이와목재
2024-01-03,1668914608114,-0.022647945151321736,종이와목재
2024-01-04,1665119566417,-0.22739579835595602,종이와목재
2024-01-05,1663597477488,-0.09141018817496738,종이와목재
2024-01-08,1668380040067,0.28748315886013565,종이와목재
2024-01-09,1674168709505,0.3469634794820209,종이와목재
2024-01-10,1692881239090,1.1177206621268532,종이와목재
2024-01-11,1691649185415,-0.07277850604938685,종이와목재
2024-01-12,1671753283742,-1.1761245679386634,종이와목재
2024-01-15,1659444905587,-0.7362556589360691,종이와목재
2024-01-16,1670877357401,0.6889322914855001,종이와목재
2024-01-17,1631132526798,-2.3786803039106297,종이와목재
2024-01-18,1650523105946,1.1887801162340006,종이와목재
2024-01-19,1676552539155,1.5770414310002145,종이와목재
2024-01-22,1659745500233,-1.002476124635554,종이와목재
2024-01-23,1672772171324,0.7848595516102508,종이와목재
2024-01-24,1649837808497,-1.3710392377491165,종이와목재
2024-01-25,1643868261084,-0.36182631906334084,종이와목재
2024-01-26,1640183198356,-0.22417019752969392,종이와목재
2024-01-29,1646992536824,0.4151571894423167,종이와목재
2024-01-30,1662844167546,0.9624591713431663,종이와목재
2024-01-31,1669362403015,0.39199316425539976,종이와목재
2024-02-01,1692907205915,1.4104069228752403,종이와목재
2024-02-02,1704073412286,0.659587621340707,종이와목재
2024-02-05,1716957442297,0.7560724742319724,종이와목재
2024-02-06,1700314778871,-0.9693113536777598,종이와목재
2024-02-07,1707547056004,0.42534930725015574,종이와목재
2024-02-08,1698623597809,-0.5225892992889225,종이와목재
2024-01-02,37938473535561,,증권
2024-01-03,37254266730995,-1.8034642430319936,증권
2024-01-04,36780520384523,-1.2716566128997298,증권
2024-01-05,36524706426738,-0.695514786388518,증권
2024-01-08,36310808130467,-0.5856263258406824,증권
2024-01-09,36619569348865,0.8503286880550798,증권
2024-01-10,36727820235761,0.2956093936133497,증권
2024-01-11,37275757519139,1.4918862046827464,증권
2024-01-12,37142836343327,-0.3565887983463578,증권
2024-01-15,37205577157770,0.16891767193829565,증권
2024-01-16,37340486943252,0.36260635041331923,증권
2024-01-17,36582189183928,-2.030765588237826,증권
2024-01-18,36552559592777,-0.08099458182239117,증권
2024-01-19,36667420363297,0.3142345482768816,증권
2024-01-22,36674065237449,0.018122011546384265,증권
2024-01-23,37418423915714,2.0296595794482952,증권
2024-01-24,37472867534827,0.1454994984172453,증권
2024-01-25,37845080508588,0.9932866050751832,증권
2024-01-26,38533119802480,1.818041564836581,증권
2024-01-29,39243632583517,1.8439015181720864,증권
2024-01-30,40044265945537,2.0401611912865603,증권
2024-01-31,40651584401443,1.5166177767673261,증권
2024-02-01,42468777570117,4.4701656661861655,증권
2024-02-02,43356462636790,2.090206305579212,증권
2024-02-05,42547585984872,-1.8656426348574673,증권
2024-02-06,41779210817033,-1.8059195370383585,증권
2024-02-07,42821381869227,2.4944728055253718,증권
2024-02-08,43229459720920,0.952976839792874,증권
2024-01-02,4164561940920,,창업투자
2024-01-03,4143851514998,-0.4973014260756803,창업투자
2024-01-04,4104617005467,-0.9468126304477131,창업투자
2024-01-05,4168344590972,1.5525829917899747,창업투자
2024-01-08,4190895849899,0.5410123475837914,창업투자
2024-01-09,4260927983921,1.6710540306957844,창업투자
2024-01-10,4231693960597,-0.6860952223158301,창업투자
2024-01-11,4558894456706,7.732139874851418,창업투자
2024-01-12,4378822981881,-3.949893478233968,창업투자
2024-01-15,4312600720430,-1.5123301792517974,창업투자
2024-01-16,4250427643543,-1.4416608658545327,창업투자
2024-01-17,4148992899188,-2.3864597368006835,창업투자
2024-01-18,4225339033142,1.8401124274987746,창업투자
2024-01-19,4192434081431,-0.7787529344487121,창업투자
2024-01-22,4243141675445,1.209502475866997,창업투자
2024-01-23,4214839704947,-0.6670050793208926,창업투자
2024-01-24,4209070204825,-0.1368853983991003,창업투자
2024-01-25,4337090197801,3.0415266732601864,창업투자
2024-01-26,4330375625424,-0.15481744835291744,창업투자
2024-01-29,4224238111379,-2.451000172406703,창업투자
2024-01-30,4240221770462,0.37837969029124174,창업투자
2024-01-31,4172372187405,-1.6001423210844745,창업투자
2024-02-01,4159432748401,-0.31012187846184425,창업투자
2024-02-02,4221006421485,1.4803382289969802,창업투자
2024-02-05,4178567726222,-1.0054165055752184,창업투자
2024-02-06,4180352378318,0.04270966065240689,창업투자
2024-02-07,4175444535253,-0.11740261635491134,창업투자
2024-02-08,4244760637274,1.6600891578314236,창업투자
2024-01-02,59251662180134,,철강
2024-01-03,57477102043292,-2.99495418617467,철강
2024-01-04,56999999888450,-0.8300734342567284,철강
2024-01-05,58008484520548,1.7692712878449424,철강
2024-01-08,56972230997788,-1.786382684058807,철강
2024-01-09,56154786241064,-1.4348126138078343,철강
2024-01-10,55199117778308,-1.7018468535406006,철강
2024-01-11,55287103453173,0.15939688604873492,철강
2024-01-12,54859749586397,-0.7729720677770002,철강
2024-01-15,54221002288671,-1.164327767701634,철강
2024-01-16,53875499832353,-0.6372114895231151,철강
2024-01-17,51890538583054,-3.6843486472992404,철강
2024-01-18,52062029094437,0.3304851251611396,철강
2024-01-19,51406431581855,-1.2592623145609494,철강
2024-01-22,49926071758441,-2.8797171440635982,철강
2024-01-23,50388390206888,0.9260060568831774,철강
2024-01-24,49990313151075,-0.7900174111110658,철강
2024-01-25,50094517633026,0.20844934824890693,철강
2024-01-26,51333329833601,2.4729496541918694,철강
2024-01-29,52651557559844,2.567976265159677,철강
2024-01-30,53094865645036,0.8419657570208239,철강
2024-01-31,52769957686881,-0.6119385635649954,철강
2024-02-01,54149486279938,2.61423100098479,철강
2024-02-02,55486363245070,2.468863616213657,철강
2024-02-05,55255471123325,-0.41612408570589343,철강
2024-02-06,54277276444642,-1.7703128012423686,철강
2024-02-07,55916436908938,3.0199755250575278,철강
2024-02-08,56227409012696,0.5561371949797778,철강
2024-01-02,989796262224,,출판
2024-01-03,1032060899328,4.270034017812363,출판
2024-01-04,1010563683042,-2.0829406772407855,출판
2024-01-05,1046456609006,3.5517727943631394,출판
2024-01-08,1132402215168,8.213011932108415,출판
2024-01-09,1172070173827,3.502991969431557,출판
2024-01-10,1203926342888,2.7179404247601013,출판
2024-01-11,1201389210634,-0.21073816259505884,출판
2024-01-12,1213954916275,1.0459312876939242,출판
2024-01-15,1191998390485,-1.8086772000869056,출판
2024-01-16,1161895568687,-2.5254079232230997,출판
2024-01-17,1126883412919,-3.0133651174490184,출판
2024-01-18,1259120234941,11.73473852804905,출판
2024-01-19,1258181990343,-0.07451588593078151,출판
2024-01-22,1223482934411,-2.757872565203423,출판
2024-01-23,1226253719044,0.2264669620695603,출판
2024-01-24,1243802409656,1.4310815404238841,출판
2024-01-25,1216427105006,-2.200936775606599,출판
2024-01-26,1220717908565,0.3527382398289092,출판
2024-01-29,1139292476737,-6.670290593485162,출판
2024-01-30,1136701462980,-0.2274230550894929,출판
2024-01-31,1093876488933,-3.7674776924038755,출판
2024-02-01,1056865760945,-3.3834467019308034,출판
2024-02-02,1078270773509,2.025329361115902,출판
2024-02-05,1104329216371,2.416688229172559,출판
2024-02-06,1089682127395,-1.326333556956194,출판
2024-02-07,1086752883657,-0.2688163515173647,출판
2024-02-08,1124642087870,3.486459965535138,출판
2024-01-02,3719070401100,,카드
2024-01-03,3684312733800,-0.9345794392523366,카드
2024-01-04,3661140955600,-0.6289308176100628,카드
2024-01-05,3672726844700,0.31645569620253333,카드
2024-01-08,3661140955600,-0.3154574132492094,카드
2024-01-09,3672726844700,0.31645569620253333,카드
2024-01-10,3684312733800,0.3154574132492094,카드
2024-01-11,3672726844700,-0.3144654088050314,카드
2024-01-12,3655348011050,-0.4731861198738141,카드
2024-01-15,3672726844700,0.47543581616482644,카드
2024-01-16,3684312733800,0.3154574132492094,카드
2024-01-17,3649555066500,-0.9433962264150941,카드
2024-01-18,3643762121950,-0.15873015873015817,카드
2024-01-19,3655348011050,0.31796502384737746,카드
2024-01-22,3701691567450,1.267828843106189,카드
2024-01-23,3713277456550,0.3129890453834161,카드
2024-01-24,3736449234750,0.6240249609984483,카드
2024-01-25,3771206902050,0.9302325581395321,카드
2024-01-26,3753828068400,-0.4608294930875556,카드
2024-01-29,3811757513900,1.5432098765432167,카드
2024-01-30,3701691567450,-2.8875379939209744,카드
2024-01-31,3823343403000,3.2863849765258246,카드
2024-02-01,4043475295900,5.757575757575761,카드
2024-02-02,4031889406800,-0.2865329512893977,카드
2024-02-05,3991338794950,-1.0057471264367845,카드
2024-02-06,3956581127650,-0.8708272859216271,카드
2024-02-07,4055061185000,2.489019033674955,카드
2024-02-08,4101404741400,1.1428571428571344,카드
2024-01-02,1611901697158,,컴퓨터와주변기기
2024-01-03,1605144029668,-0.41923570785455944,컴퓨터와주변기기
2024-01-04,1596192762562,-0.5576613026963995,컴퓨터와주변기기
2024-01-05,1600413292064,0.2644122690561357,컴퓨터와주변기기
2024-01-08,1602688814933,0.1421834522547183,컴퓨터와주변기기
2024-01-09,1614149002035,0.7150600288228226,컴퓨터와주변기기
2024-01-10,1612947187060,-0.07445502078710087,컴퓨터와주변기기
2024-01-11,1616424548540,0.2155905356292731,컴퓨터와주변기기
2024-01-12,1592216448183,-1.4976325606329999,컴퓨터와주변기기
2024-01-15,1583190818022,-0.566859497733474,컴퓨터와주변기기
2024-01-16,1573517687549,-0.610989551157537,컴퓨터와주변기기
2024-01-17,1546988161527,-1.6860011318540646,컴퓨터와주변기기
2024-01-18,1558906067015,0.7703940976662826,컴퓨터와주변기기
2024-01-19,1574307058090,0.9879357968302749,컴퓨터와주변기기
2024-01-22,1576982574091,0.16994880301470783,컴퓨터와주변기기
2024-01-23,1567745535661,-0.5857413126663324,컴퓨터와주변기기
2024-01-24,1562860828748,-0.31157523985169133,컴퓨터와주변기기
2024-01-25,1545684039933,-1.0990606776394962,컴퓨터와주변기기
2024-01-26,1557443276239,0.7607787880445249,컴퓨터와주변기기
2024-01-29,1536859133484,-1.3216624367025198,컴퓨터와주변기기
2024-01-30,1526191798567,-0.694099718353336,컴퓨터와주변기기
2024-01-31,1513133982218,-0.8555816091568857,컴퓨터와주변기기
2024-02-01,1502717857931,-0.6883808314007811,컴퓨터와주변기기
2024-02-02,1513063873356,0.6884868886328999,컴퓨터와주변기기
2024-02-05,1514587029645,0.10066701847963877,컴퓨터와주변기기
2024-02-06,1511730722460,-0.18858653409103976,컴퓨터와주변기기
2024-02-07,1517096919219,0.3549704110178853,컴퓨터와주변기기
2024-02-08,1532379502386,1.0073570760968487,컴퓨터와주변기기
2024-01-02,7077086907011,,통신장비
2024-01-03,7179755029575,1.450711626308987,통신장비
2024-01-04,7167536559382,-0.17017948582743747,통신장비
2024-01-05,7191421542104,0.3332383800782379,통신장비
2024-01-08,7222337572965,0.42990152475410603,통신장비
2024-01-09,7296486954616,1.0266673483742883,통신장비
2024-01-10,7276174911025,-0.27838114036714545,통신장비
2024-01-11,7583194128579,4.21951397964333,통신장비
2024-01-12,7389313936204,-2.5567088101347446,통신장비
2024-01-15,7747918267864,4.853012536157331,통신장비
2024-01-16,7868917466508,1.5616994715324628,통신장비
2024-01-17,7785259108468,-1.0631495170215,통신장비
2024-01-18,7756151921844,-0.37387563109286814,통신장비
2024-01-19,7628065065162,-1.651422741234132,통신장비
2024-01-22,7719560484591,1.1994577739886658,통신장비
2024-01-23,7685050624504,-0.44704436419514826,통신장비
2024-01-24,7472235288167,-2.769211898987789,통신장비
2024-01-25,7265495811201,-2.7667688314551797,통신장비
2024-01-26,7416629384286,2.080154982017901,통신장비
